Area Name,Area ID,Normalised Name,Region Name,Region ID,Location Type,Online,Status
Goose Bay,AREA-LINZ-450,goose bay,Canterbury Region,13,Rural locality,false,Canonical
Gore Bay,AREA-LINZ-8794,gore bay,Canterbury Region,13,Rural locality,false,Canonical
Goughs Bay,AREA-LINZ-453,goughs bay,Canterbury Region,13,Rural locality,false,Canonical
Governors Bay,AREA-LINZ-455,governors bay,Canterbury Region,13,Rural locality,false,Canonical
Greendale,AREA-LINZ-465,greendale,Canterbury Region,13,Rural locality,false,Canonical
Greenstreet,AREA-LINZ-469,greenstreet,Canterbury Region,13,Rural locality,false,Canonical
Greta Valley,AREA-LINZ-474,greta valley,Canterbury Region,13,Rural locality,false,Canonical
Hadlow,AREA-LINZ-483,hadlow,Canterbury Region,13,Rural locality,false,Canonical
Hakataramea,AREA-LINZ-485,hakataramea,Canterbury Region,13,Suburb,false,Canonical
Hakataramea Valley,AREA-LINZ-486,hakataramea valley,Canterbury Region,13,Rural locality,false,Canonical
Half Moon Bay,AREA-LINZ-2466,half moon bay,Canterbury Region,13,Rural locality,false,Canonical
Halswell,AREA-LINZ-490,halswell,Canterbury Region,13,Suburb,false,Canonical
Hampstead,AREA-LINZ-493,hampstead,Canterbury Region,13,Suburb,false,Canonical
Hanmer Forest,AREA-LINZ-8664,hanmer forest,Canterbury Region,13,Suburb,false,Canonical
Hanmer Springs,AREA-LINZ-498,hanmer springs,Canterbury Region,13,Suburb,false,Canonical
Hapuku,AREA-LINZ-2467,hapuku,Canterbury Region,13,Rural locality,false,Canonical
Harewood,AREA-LINZ-501,harewood,Canterbury Region,13,Suburb,false,Canonical
Hatfield,AREA-LINZ-506,hatfield,Canterbury Region,13,Rural locality,false,Canonical
Hawarden,AREA-LINZ-511,hawarden,Canterbury Region,13,Rural locality,false,Canonical
Hawkswood,AREA-LINZ-514,hawkswood,Canterbury Region,13,Rural locality,false,Canonical
Hazelburn,AREA-LINZ-517,hazelburn,Canterbury Region,13,Rural locality,false,Canonical
Heathcote Valley,AREA-LINZ-519,heathcote valley,Canterbury Region,13,Suburb,false,Canonical
Hei Hei,AREA-LINZ-523,hei hei,Canterbury Region,13,Suburb,false,Canonical
Hickory Bay,AREA-LINZ-531,hickory bay,Canterbury Region,13,Rural locality,false,Canonical
Highbank,AREA-LINZ-532,highbank,Canterbury Region,13,Rural locality,false,Canonical
Highfield,AREA-LINZ-535,highfield,Canterbury Region,13,Suburb,false,Canonical
Hillmorton,AREA-LINZ-8755,hillmorton,Canterbury Region,13,Suburb,false,Canonical
Hillsborough,AREA-LINZ-546,hillsborough,Canterbury Region,13,Suburb,false,Canonical
Hilton,AREA-LINZ-548,hilton,Canterbury Region,13,Rural locality,false,Canonical
Hinds,AREA-LINZ-550,hinds,Canterbury Region,13,Rural locality,false,Canonical
Hoon Hay,AREA-LINZ-566,hoon hay,Canterbury Region,13,Suburb,false,Canonical
Hopkins Valley,AREA-LINZ-8855,hopkins valley,Canterbury Region,13,Rural locality,false,Canonical
Hornby,AREA-LINZ-569,hornby,Canterbury Region,13,Suburb,false,Canonical
Hornby South,AREA-LINZ-570,hornby south,Canterbury Region,13,Suburb,false,Canonical
Hororata,AREA-LINZ-574,hororata,Canterbury Region,13,Rural locality,false,Canonical
Hundalee,AREA-LINZ-584,hundalee,Canterbury Region,13,Rural locality,false,Canonical
Hunter,AREA-LINZ-585,hunter,Canterbury Region,13,Rural locality,false,Canonical
Hunters Hills,AREA-LINZ-587,hunters hills,Canterbury Region,13,Rural locality,false,Canonical
Huntingdon,AREA-LINZ-2173,huntingdon,Canterbury Region,13,Rural locality,false,Canonical
Huntsbury,AREA-LINZ-8840,huntsbury,Canterbury Region,13,Suburb,false,Canonical
Hurunui,AREA-LINZ-591,hurunui,Canterbury Region,13,Rural locality,false,Canonical
Ikawai,AREA-LINZ-597,ikawai,Canterbury Region,13,Rural locality,false,Canonical
Ilam,AREA-LINZ-598,ilam,Canterbury Region,13,Suburb,false,Canonical
Inland Road,AREA-LINZ-2314,inland road,Canterbury Region,13,Rural locality,false,Canonical
Island Hills,AREA-LINZ-4009,island hills,Canterbury Region,13,Rural locality,false,Canonical
Islington,AREA-LINZ-611,islington,Canterbury Region,13,Suburb,false,Canonical
Kaiapoi,AREA-LINZ-623,kaiapoi,Canterbury Region,13,Suburb,false,Canonical
Kaikōura,AREA-LINZ-629,kaikoura,Canterbury Region,13,Suburb,false,Canonical
Kaikoura Flat,AREA-LINZ-2349,kaikoura flat,Canterbury Region,13,Suburb,false,Canonical
Kaikōura Peninsula,AREA-LINZ-630,kaikoura peninsula,Canterbury Region,13,Suburb,false,Canonical
Kainga,AREA-LINZ-633,kainga,Canterbury Region,13,Suburb,false,Canonical
Kairaki,AREA-LINZ-636,kairaki,Canterbury Region,13,Suburb,false,Canonical
Kakahu,AREA-LINZ-648,kakahu,Canterbury Region,13,Rural locality,false,Canonical
Kekerengu,AREA-LINZ-8980,kekerengu,Canterbury Region,13,Rural locality,false,Canonical
Kennedys Bush,AREA-LINZ-676,kennedys bush,Canterbury Region,13,Suburb,false,Canonical
Kensington,AREA-LINZ-679,kensington,Canterbury Region,13,Suburb,false,Canonical
Kerrytown,AREA-LINZ-682,kerrytown,Canterbury Region,13,Rural locality,false,Canonical
Kimbell,AREA-LINZ-691,kimbell,Canterbury Region,13,Rural locality,false,Canonical
Kirkliston,AREA-LINZ-2188,kirkliston,Canterbury Region,13,Rural locality,false,Canonical
Kirwee,AREA-LINZ-704,kirwee,Canterbury Region,13,Suburb,false,Canonical
Kokoamo,AREA-LINZ-709,kokoamo,Canterbury Region,13,Rural locality,false,Canonical
Kurow,AREA-LINZ-2318,kurow,Canterbury Region,13,Suburb,false,Canonical
Lagmhor,AREA-LINZ-733,lagmhor,Canterbury Region,13,Rural locality,false,Canonical
Lake Coleridge,AREA-LINZ-2303,lake coleridge,Canterbury Region,13,Rural locality,false,Canonical
Lake Ōhau,AREA-LINZ-4043,lake ohau,Canterbury Region,13,Rural locality,false,Canonical
Lake Pearson,AREA-LINZ-2319,lake pearson,Canterbury Region,13,Rural locality,false,Canonical
Lake Tekapo,AREA-LINZ-2113,lake tekapo,Canterbury Region,13,Rural locality,false,Canonical
Lansdowne,AREA-LINZ-8830,lansdowne,Canterbury Region,13,Suburb,false,Canonical
Lauriston,AREA-LINZ-738,lauriston,Canterbury Region,13,Rural locality,false,Canonical
Le Bons Bay,AREA-LINZ-6565,le bons bay,Canterbury Region,13,Rural locality,false,Canonical
Lees Valley,AREA-LINZ-743,lees valley,Canterbury Region,13,Rural locality,false,Canonical
Leeston,AREA-LINZ-2352,leeston,Canterbury Region,13,Suburb,false,Canonical
Leithfield,AREA-LINZ-2321,leithfield,Canterbury Region,13,Rural locality,false,Canonical
Leslie Hills,AREA-LINZ-4083,leslie hills,Canterbury Region,13,Rural locality,false,Canonical
Levels,AREA-LINZ-747,levels,Canterbury Region,13,Rural locality,false,Canonical
Levels Valley,AREA-LINZ-748,levels valley,Canterbury Region,13,Rural locality,false,Canonical
Lincoln,AREA-LINZ-2353,lincoln,Canterbury Region,13,Suburb,false,Canonical
Linwood,AREA-LINZ-756,linwood,Canterbury Region,13,Suburb,false,Canonical
Lismore,AREA-LINZ-757,lismore,Canterbury Region,13,Rural locality,false,Canonical
Little Akaloa,AREA-LINZ-6564,little akaloa,Canterbury Region,13,Rural locality,false,Canonical
Little River,AREA-LINZ-2354,little river,Canterbury Region,13,Rural locality,false,Canonical
Loburn,AREA-LINZ-2355,loburn,Canterbury Region,13,Rural locality,false,Canonical
Long Bay,AREA-LINZ-762,long bay,Canterbury Region,13,Rural locality,false,Canonical
Lowcliffe,AREA-LINZ-2470,lowcliffe,Canterbury Region,13,Rural locality,false,Canonical
Lowry Hills Range,AREA-LINZ-775,lowry hills range,Canterbury Region,13,Rural locality,false,Canonical
Lyford,AREA-LINZ-2116,lyford,Canterbury Region,13,Rural locality,false,Canonical
Lyttelton,AREA-LINZ-781,lyttelton,Canterbury Region,13,Suburb,false,Canonical
MacDonald Downs,AREA-LINZ-785,macdonald downs,Canterbury Region,13,Rural locality,false,Canonical
Maerewhenua,AREA-LINZ-789,maerewhenua,Canterbury Region,13,Rural locality,false,Canonical
Mairehau,AREA-LINZ-798,mairehau,Canterbury Region,13,Suburb,false,Canonical
Makikihi,AREA-LINZ-810,makikihi,Canterbury Region,13,Rural locality,false,Canonical
Mangamaunu,AREA-LINZ-824,mangamaunu,Canterbury Region,13,Rural locality,false,Canonical
Maori Hill,AREA-LINZ-8764,maori hill,Canterbury Region,13,Suburb,false,Canonical
Marchwiel,AREA-LINZ-857,marchwiel,Canterbury Region,13,Suburb,false,Canonical
Maronan,AREA-LINZ-863,maronan,Canterbury Region,13,Rural locality,false,Canonical
Marshland,AREA-LINZ-865,marshland,Canterbury Region,13,Suburb,false,Canonical
Masons Flat,AREA-LINZ-868,masons flat,Canterbury Region,13,Rural locality,false,Canonical
Maungati,AREA-LINZ-899,maungati,Canterbury Region,13,Rural locality,false,Canonical
Mayfield,AREA-LINZ-904,mayfield,Canterbury Region,13,Rural locality,false,Canonical
McLeans Island,AREA-LINZ-906,mcleans island,Canterbury Region,13,Suburb,false,Canonical
Medbury,AREA-LINZ-910,medbury,Canterbury Region,13,Rural locality,false,Canonical
Merivale,AREA-LINZ-919,merivale,Canterbury Region,13,Suburb,false,Canonical
Methven,AREA-LINZ-923,methven,Canterbury Region,13,Suburb,false,Canonical
Middle Valley,AREA-LINZ-925,middle valley,Canterbury Region,13,Rural locality,false,Canonical
Middleton,AREA-LINZ-927,middleton,Canterbury Region,13,Suburb,false,Canonical
Milford,AREA-LINZ-931,milford,Canterbury Region,13,Rural locality,false,Canonical
Mitcham,AREA-LINZ-940,mitcham,Canterbury Region,13,Rural locality,false,Canonical
Moncks Bay,AREA-LINZ-8756,moncks bay,Canterbury Region,13,Suburb,false,Canonical
Montalto,AREA-LINZ-954,montalto,Canterbury Region,13,Rural locality,false,Canonical
Morven,AREA-LINZ-964,morven,Canterbury Region,13,Rural locality,false,Canonical
Motukarara,AREA-LINZ-2422,motukarara,Canterbury Region,13,Rural locality,false,Canonical
Motunau,AREA-LINZ-972,motunau,Canterbury Region,13,Rural locality,false,Canonical
Mount Buster,AREA-LINZ-2364,mount buster,Canterbury Region,13,Rural locality,false,Canonical
Mount Culverden,AREA-LINZ-4082,mount culverden,Canterbury Region,13,Rural locality,false,Canonical
Mount Dobson,AREA-LINZ-981,mount dobson,Canterbury Region,13,Rural locality,false,Canonical
Mount Hutt,AREA-LINZ-985,mount hutt,Canterbury Region,13,Rural locality,false,Canonical
Mount Pleasant,AREA-LINZ-6567,mount pleasant,Canterbury Region,13,Suburb,false,Canonical
Mount Somers,AREA-LINZ-989,mount somers,Canterbury Region,13,Rural locality,false,Canonical
Netherby,AREA-LINZ-1009,netherby,Canterbury Region,13,Suburb,false,Canonical
New Brighton,AREA-LINZ-1011,new brighton,Canterbury Region,13,Suburb,false,Canonical
Newland,AREA-LINZ-303,newland,Canterbury Region,13,Rural locality,false,Canonical
Normanby,AREA-LINZ-1049,normanby,Canterbury Region,13,Rural locality,false,Canonical
North New Brighton,AREA-LINZ-1053,north new brighton,Canterbury Region,13,Suburb,false,Canonical
Northcote,AREA-LINZ-1060,northcote,Canterbury Region,13,Suburb,false,Canonical
Northwood,AREA-LINZ-1066,northwood,Canterbury Region,13,Suburb,false,Canonical
Oaro,AREA-LINZ-2469,oaro,Canterbury Region,13,Rural locality,false,Canonical
Oceanview,AREA-LINZ-1074,oceanview,Canterbury Region,13,Suburb,false,Canonical
Ohoka,AREA-LINZ-1085,ohoka,Canterbury Region,13,Rural locality,false,Canonical
Okains Bay,AREA-LINZ-1089,okains bay,Canterbury Region,13,Rural locality,false,Canonical
Okuku,AREA-LINZ-1095,okuku,Canterbury Region,13,Rural locality,false,Canonical
Okuku Range,AREA-LINZ-1096,okuku range,Canterbury Region,13,Rural locality,false,Canonical
Okuti Valley,AREA-LINZ-2426,okuti valley,Canterbury Region,13,Rural locality,false,Canonical
Omarama,AREA-LINZ-2427,omarama,Canterbury Region,13,Suburb,false,Canonical
Omihi,AREA-LINZ-1102,omihi,Canterbury Region,13,Rural locality,false,Canonical
Opawa,AREA-LINZ-1114,opawa,Canterbury Region,13,Suburb,false,Canonical
Orari,AREA-LINZ-1124,orari,Canterbury Region,13,Rural locality,false,Canonical
Orari Bridge,AREA-LINZ-1125,orari bridge,Canterbury Region,13,Rural locality,false,Canonical
Orari Gorge,AREA-LINZ-1126,orari gorge,Canterbury Region,13,Rural locality,false,Canonical
Orton,AREA-LINZ-1140,orton,Canterbury Region,13,Rural locality,false,Canonical
Otaio,AREA-LINZ-1145,otaio,Canterbury Region,13,Rural locality,false,Canonical
Otekaieke,AREA-LINZ-1162,otekaieke,Canterbury Region,13,Rural locality,false,Canonical
Otematata,AREA-LINZ-2333,otematata,Canterbury Region,13,Suburb,false,Canonical
Otiake,AREA-LINZ-1165,otiake,Canterbury Region,13,Rural locality,false,Canonical
Otipua Creek,AREA-LINZ-1166,otipua creek,Canterbury Region,13,Rural locality,false,Canonical
Ouruhia,AREA-LINZ-1545,ouruhia,Canterbury Region,13,Suburb,false,Canonical
Oxford,AREA-LINZ-1178,oxford,Canterbury Region,13,Suburb,false,Canonical
Papanui,AREA-LINZ-1198,papanui,Canterbury Region,13,Suburb,false,Canonical
Pareora,AREA-LINZ-8686,pareora,Canterbury Region,13,Suburb,false,Canonical
Pareora West,AREA-LINZ-1214,pareora west,Canterbury Region,13,Rural locality,false,Canonical
Parklands,AREA-LINZ-1218,parklands,Canterbury Region,13,Suburb,false,Canonical
Parkside,AREA-LINZ-1219,parkside,Canterbury Region,13,Suburb,false,Canonical
Peel Forest,AREA-LINZ-1232,peel forest,Canterbury Region,13,Rural locality,false,Canonical
Pegasus,AREA-LINZ-8790,pegasus,Canterbury Region,13,Rural locality,false,Canonical
Peketa,AREA-LINZ-2468,peketa,Canterbury Region,13,Rural locality,false,Canonical
Pendarves,AREA-LINZ-1236,pendarves,Canterbury Region,13,Rural locality,false,Canonical
Peraki,AREA-LINZ-1240,peraki,Canterbury Region,13,Rural locality,false,Canonical
Phillipstown,AREA-LINZ-1243,phillipstown,Canterbury Region,13,Suburb,false,Canonical
Pigeon Bay,AREA-LINZ-6563,pigeon bay,Canterbury Region,13,Rural locality,false,Canonical
Pleasant Point,AREA-LINZ-1263,pleasant point,Canterbury Region,13,Suburb,false,Canonical
Pleasant Valley,AREA-LINZ-1264,pleasant valley,Canterbury Region,13,Rural locality,false,Canonical
Poplars Range,AREA-LINZ-2428,poplars range,Canterbury Region,13,Rural locality,false,Canonical
Port Levy,AREA-LINZ-6562,port levy,Canterbury Region,13,Rural locality,false,Canonical
Prebbleton,AREA-LINZ-1293,prebbleton,Canterbury Region,13,Suburb,false,Canonical
Prices Valley,AREA-LINZ-2450,prices valley,Canterbury Region,13,Rural locality,false,Canonical
Pudding Hill,AREA-LINZ-1296,pudding hill,Canterbury Region,13,Rural locality,false,Canonical
Puhi Puhi,AREA-LINZ-8699,puhi puhi,Canterbury Region,13,Suburb,false,Canonical
Pukaki,AREA-LINZ-8851,pukaki,Canterbury Region,13,Rural locality,false,Canonical
Purau,AREA-LINZ-4084,purau,Canterbury Region,13,Rural locality,false,Canonical
Pyramid Valley,AREA-LINZ-1344,pyramid valley,Canterbury Region,13,Rural locality,false,Canonical
Quailburn,AREA-LINZ-2124,quailburn,Canterbury Region,13,Rural locality,false,Canonical
Rakaia,AREA-LINZ-1355,rakaia,Canterbury Region,13,Suburb,false,Canonical
Ramsay,AREA-LINZ-2430,ramsay,Canterbury Region,13,Rural locality,false,Canonical
Rangiora,AREA-LINZ-1362,rangiora,Canterbury Region,13,Suburb,false,Canonical
Rangitata,AREA-LINZ-1364,rangitata,Canterbury Region,13,Rural locality,false,Canonical
Rangitata Island,AREA-LINZ-1365,rangitata island,Canterbury Region,13,Rural locality,false,Canonical
Redcliffs,AREA-LINZ-1383,redcliffs,Canterbury Region,13,Suburb,false,Canonical
Redruth,AREA-LINZ-1384,redruth,Canterbury Region,13,Suburb,false,Canonical
Redwood,AREA-LINZ-1385,redwood,Canterbury Region,13,Suburb,false,Canonical
Riccarton,AREA-LINZ-1394,riccarton,Canterbury Region,13,Suburb,false,Canonical
Richmond,AREA-LINZ-1396,richmond,Canterbury Region,13,Suburb,false,Canonical
Richmond Hill,AREA-LINZ-8772,richmond hill,Canterbury Region,13,Suburb,false,Canonical
Robinsons Bay,AREA-LINZ-1419,robinsons bay,Canterbury Region,13,Rural locality,false,Canonical
Rolleston,AREA-LINZ-1424,rolleston,Canterbury Region,13,Suburb,false,Canonical
Rolleston Range,AREA-LINZ-2451,rolleston range,Canterbury Region,13,Rural locality,false,Canonical
Rosewill,AREA-LINZ-1433,rosewill,Canterbury Region,13,Rural locality,false,Canonical
Rotherham,AREA-LINZ-1438,rotherham,Canterbury Region,13,Rural locality,false,Canonical
Ruapuna,AREA-LINZ-1450,ruapuna,Canterbury Region,13,Rural locality,false,Canonical
Russley,AREA-LINZ-1457,russley,Canterbury Region,13,Suburb,false,Canonical
Saint Andrews,AREA-LINZ-1523,saint andrews,Canterbury Region,13,Rural locality,false,Canonical
Saint James Range,AREA-LINZ-2452,saint james range,Canterbury Region,13,Rural locality,false,Canonical
Saint Martins,AREA-LINZ-1527,saint martins,Canterbury Region,13,Suburb,false,Canonical
Salisbury,AREA-LINZ-1463,salisbury,Canterbury Region,13,Rural locality,false,Canonical
Scarborough,AREA-LINZ-1468,scarborough,Canterbury Region,13,Rural locality,false,Canonical
Scarborough,AREA-LINZ-8932,scarborough,Canterbury Region,13,Suburb,false,Canonical
Scargill,AREA-LINZ-1469,scargill,Canterbury Region,13,Rural locality,false,Canonical
Seadown,AREA-LINZ-1473,seadown,Canterbury Region,13,Rural locality,false,Canonical
Seaview,AREA-LINZ-1476,seaview,Canterbury Region,13,Suburb,false,Canonical
Seaward Valley,AREA-LINZ-8700,seaward valley,Canterbury Region,13,Suburb,false,Canonical
Sefton,AREA-LINZ-4129,sefton,Canterbury Region,13,Rural locality,false,Canonical
Sheffield,AREA-LINZ-1483,sheffield,Canterbury Region,13,Rural locality,false,Canonical
Shirley,AREA-LINZ-1488,shirley,Canterbury Region,13,Suburb,false,Canonical
Sibbald,AREA-LINZ-1489,sibbald,Canterbury Region,13,Rural locality,false,Canonical
Smithfield,AREA-LINZ-1495,smithfield,Canterbury Region,13,Suburb,false,Canonical
Snowdon,AREA-LINZ-2126,snowdon,Canterbury Region,13,Rural locality,false,Canonical
Sockburn,AREA-LINZ-1497,sockburn,Canterbury Region,13,Suburb,false,Canonical
Somerfield,AREA-LINZ-1499,somerfield,Canterbury Region,13,Suburb,false,Canonical
South Bay,AREA-LINZ-1501,south bay,Canterbury Region,13,Suburb,false,Canonical
South New Brighton,AREA-LINZ-1503,south new brighton,Canterbury Region,13,Suburb,false,Canonical
Southbridge,AREA-LINZ-2434,southbridge,Canterbury Region,13,Suburb,false,Canonical
Southburn,AREA-LINZ-1507,southburn,Canterbury Region,13,Rural locality,false,Canonical
Southshore,AREA-LINZ-1509,southshore,Canterbury Region,13,Suburb,false,Canonical
Spencerville,AREA-LINZ-8913,spencerville,Canterbury Region,13,Suburb,false,Canonical
Spotswood,AREA-LINZ-2241,spotswood,Canterbury Region,13,Rural locality,false,Canonical
Spreydon,AREA-LINZ-1513,spreydon,Canterbury Region,13,Suburb,false,Canonical
Springfield,AREA-LINZ-2435,springfield,Canterbury Region,13,Rural locality,false,Canonical
Springston,AREA-LINZ-2242,springston,Canterbury Region,13,Suburb,false,Canonical
St Albans,AREA-LINZ-1522,st albans,Canterbury Region,13,Suburb,false,Canonical
Stag And Spey,AREA-LINZ-2382,stag and spey,Canterbury Region,13,Rural locality,false,Canonical
Starvation Hill,AREA-LINZ-1530,starvation hill,Canterbury Region,13,Rural locality,false,Canonical
Station Peak,AREA-LINZ-1531,station peak,Canterbury Region,13,Rural locality,false,Canonical
Staveley,AREA-LINZ-1532,staveley,Canterbury Region,13,Rural locality,false,Canonical
Strowan,AREA-LINZ-1544,strowan,Canterbury Region,13,Suburb,false,Canonical
Sumner,AREA-LINZ-6568,sumner,Canterbury Region,13,Suburb,false,Canonical
Surrey Hills,AREA-LINZ-1549,surrey hills,Canterbury Region,13,Rural locality,false,Canonical
Sutherlands,AREA-LINZ-1550,sutherlands,Canterbury Region,13,Rural locality,false,Canonical
Swannanoa,AREA-LINZ-1551,swannanoa,Canterbury Region,13,Rural locality,false,Canonical
